,Unnamed: 0,id,song_title,artist,mp3,genre,votes,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
505,72,1yj1ZztSGITJ5Nf4mfH92c,Spin You Around,Morgan Wallen,https://p.scdn.co/mp3-preview/91ddcd47c50b5d363ec8edb076f3c088eca73325?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.517,0.877,4,-3.621,1,0.0297,0.00147,0.0,0.208,0.616,150.004,212850,4
506,73,5Q2X9PQPTTnz36Covdja5K,Diesel (feat. Earl Dibbles Jr.),Granger Smith,https://p.scdn.co/mp3-preview/3554612e0965975ac67e6dc05a60c8d9b243a3a3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.496,0.837,2,-4.277,0,0.0588,0.00888,1.33e-05,0.201,0.674,144.126,182480,4
507,74,2SncBUzb3UsejCoo4NHhtk,What Do I Know (feat. HARDY),Robert Counts,https://p.scdn.co/mp3-preview/3bd00e1978acfd99d804b79838c1eea673829364?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.533,0.589,0,-6.14,1,0.0299,0.0405,0.0,0.111,0.351,140.049,208418,4
508,75,2UBvtKeetnXn6lMnsBUrZz,Burn 'Em All,Kameron Marlowe,https://p.scdn.co/mp3-preview/6ebec605af6cdde71fe376c3c8891fff4751d890?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.632,0.886,11,-3.986,0,0.054,0.115,0.0,0.136,0.637,114.951,185306,4
509,76,5u1gJ956WPF41Xqhf72d22,Long Haired Country Boy (feat. The Rockin' CJB),Cody Johnson,https://p.scdn.co/mp3-preview/1937bda9fcd3c17eea7540ad0f8b167d8ed5a3c1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.539,0.786,6,-4.884,1,0.0269,0.00228,1.79e-05,0.121,0.503,88.969,257080,4
510,77,2XhDuSWBXwf1WBYL42BQBe,All of These Years,The Steel Woods,https://p.scdn.co/mp3-preview/36b01258d086fbf48c2c1d5af6f7862e3e1ede20?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.557,0.652,9,-5.308,0,0.0287,0.00795,0.00728,0.0989,0.484,92.062,251498,4
511,78,5KcBudCONtFGSI4c9YAH5u,Better Off,Hayden Coffman,https://p.scdn.co/mp3-preview/464322b059e9810d1741ae017e5ef8e637a6199d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.552,0.886,0,-4.906,1,0.031,0.000892,0.0,0.14,0.62,142.048,198113,4
512,79,61Zp9IJkK8oQS7ebPYAoLd,Already On Fire,Zac Brown Band,https://p.scdn.co/mp3-preview/7858c86750798d3e0ee8b71d8a99edccb16dc948?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.491,0.815,9,-5.922,0,0.102,0.00126,0.00242,0.18,0.455,169.174,177575,4
513,80,5KbFxXtgCIceOab1vKNjVT,More Beer,Lee Brice,https://p.scdn.co/mp3-preview/dc92379969579a7083af3b04e12cdf9d3394ecfa?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.537,0.802,6,-6.88,1,0.0471,0.0239,0.0,0.176,0.776,152.097,154387,4
514,81,05DejmhRYCktQogzOVX1H9,Let the Moonshine,Luke Combs,https://p.scdn.co/mp3-preview/d8fb76d0f803c8a9a2d35b04cdb6e8cd7ad31b13?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.491,0.834,6,-5.101,1,0.0341,0.0735,6.42e-06,0.0953,0.561,161.788,209267,4
515,82,2aiqoeeJkgAzpQUqV0Znfh,Cowboy Up,Dry County,https://p.scdn.co/mp3-preview/a41a5e05674a3d7394c7eb0dfffcd5f2b977162e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.648,0.856,2,-3.458,1,0.0398,0.0319,0.0,0.662,0.851,98.011,211920,4
516,83,1gQf9pbGGzVkph7BUfwi6X,Turn up the Night,Upchurch,https://p.scdn.co/mp3-preview/e27f7b81ec4acf86ae927f245731c90fd3270ea5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.739,0.781,2,-4.584,1,0.0449,0.0482,0.0,0.156,0.164,93.981,191489,4
517,84,6n8867qPhHITHka3ZJYjr8,The Country Boy Song (feat. Earl Dibbles Jr.),Granger Smith,https://p.scdn.co/mp3-preview/8a6b3eb54d5c0d0b0bd376b9bc8fbd05d4d465f5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.629,0.834,0,-3.559,1,0.0597,0.0564,0.0,0.102,0.669,84.0,206600,4
518,85,6i0VZ0uDSkj669YuEi1oa3,County Roads,Elvie Shane,https://p.scdn.co/mp3-preview/ea91b1ad423b161c03feafd7c4ff634b98252710?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.658,0.813,8,-3.305,1,0.0486,0.0463,0.0,0.388,0.518,116.06,191765,4
519,86,0NBaQcjwg7ROSc8qosY5Fj,Lightning Bugs and Rain,Whiskey Myers,https://p.scdn.co/mp3-preview/1debe401fa0b2e48525176d920d65289d39d5d69?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.473,0.888,9,-6.343,1,0.0587,0.00182,0.0,0.0435,0.853,77.622,191866,4
520,87,0PspNrE4MSjr1JeB4OW0jn,She's Country,Jason Aldean,https://p.scdn.co/mp3-preview/f334eab3a6e114f979f0eb0d7db397a012d23301?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.553,0.872,1,-2.832,0,0.0782,0.198,0.0,0.0659,0.638,172.138,220573,4
521,88,0MDFaaKSyNrt4aZtJvqirX,Payback (feat. The Cadillac Three),Ryan Hurd,https://p.scdn.co/mp3-preview/19e14e1c80c3030479ca614ca4ddd332666cc7f8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.381,0.896,2,-3.712,1,0.0517,0.00113,0.0,0.183,0.564,157.981,207215,4
522,89,0Mt1EgjhezhBXd1WUmsWhn,Hard Out Here For A Country Boy,The Cadillac Three,https://p.scdn.co/mp3-preview/a95468dd82f84abbb5a379a5cdba7dbbb45a814f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.538,0.823,7,-4.314,1,0.027,0.00661,0.0,0.519,0.631,84.988,208930,4
523,90,0gVni0CzLUorl3ev8zN2gc,"Goin’ Nowhere (feat. HARDY, Morgan Wallen & Chris Shiflett)",HARDY,https://p.scdn.co/mp3-preview/e9481bc5990dc085079b39220a0f0b170e93c5b4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.635,0.934,5,-4.059,1,0.046,0.00173,5.76e-06,0.189,0.77,127.015,189153,4
524,91,4F880Aeo2WO7N0lULjWgzm,Shoot From The Hip,Brothers Osborne,https://p.scdn.co/mp3-preview/36a95f428bdcab89c5942990b2f93c7fd8854686?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.602,0.951,7,-4.807,1,0.0559,0.0583,1.28e-05,0.311,0.533,148.098,213827,4
525,92,7IWV29mryrqtO0JVgnPtfv,Cold As You,Luke Combs,https://p.scdn.co/mp3-preview/8c59bd6aaa3f22b642dc24f26387c48b421c101b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.598,0.846,6,-4.956,1,0.0355,0.0527,0.0,0.113,0.328,144.04,186107,4
526,93,4VyZr1v1MNeZbl6eV8ZJGh,Happier Alone (feat. Koe Wetzel),Austin Meade,https://p.scdn.co/mp3-preview/fcd9fc6d608fe907bab94655afea1046deae814c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.316,0.809,5,-6.756,0,0.0686,0.00356,0.0,0.0717,0.389,199.784,224028,4
527,94,4Vqhd4iIm8rzXg3nGvOV5B,Tabasco & Sweet Tea,The Cadillac Three,https://p.scdn.co/mp3-preview/675c865b1c57b92b25d37427f2ad668a447f09c7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.674,0.754,7,-5.807,1,0.113,0.0382,0.0,0.113,0.824,159.906,280066,4
528,95,4UaVc38NkRhcyFYklkgxbf,Ain't My Day,Corey Kent,https://p.scdn.co/mp3-preview/bfb1c77b7f4c2ffda732b0a527ed60aae640de62?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.385,0.836,10,-3.766,1,0.0537,0.000292,0.0,0.456,0.475,201.744,201480,4
529,96,3fHhEDmEFKI8BlZMlrcHgT,Pour Whiskey on My Grave,Jacob Bryant,https://p.scdn.co/mp3-preview/9ac08ed807f52a4db5816a92136279a69bb9db6f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.272,0.834,7,-4.846,1,0.0442,0.000126,0.0056,0.357,0.176,156.052,304765,4
530,97,3kzzepkRz1iIN0TVT8b5NP,Jealous Love (feat. John Osborne),Alex Hall,https://p.scdn.co/mp3-preview/a951b5d4eda4126ef7da3239d7203ccf9bb83d89?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.612,0.765,1,-4.394,1,0.0328,0.0106,0.0,0.128,0.77,124.048,211813,4
531,98,01ZepwW5W3Z4fwl4bzaHyY,Kick It In The Sticks,Brantley Gilbert,https://p.scdn.co/mp3-preview/c6b3a25cd298017415eb66976f08acad1860e6ad?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.493,0.843,8,-5.924,0,0.0707,0.00507,0.0,0.13,0.523,158.028,225747,4
532,99,0CrhIYKizM7cLxJVh2AocH,Read Me My Rights,Brantley Gilbert,https://p.scdn.co/mp3-preview/6e335a7affef934c302f479570b68469a9488900?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.424,0.945,1,-4.785,1,0.0748,0.00467,0.000602,0.0806,0.579,174.029,234880,4
533,100,0S2e09dlc561hiVKan4sgY,Jesus and Joan Jett,Kasey Tyndall,https://p.scdn.co/mp3-preview/888bae3a6667042c57fb06f6985c0a8cf0ff7d06?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.479,0.97,0,-2.651,1,0.0725,0.0312,0.0,0.0719,0.76,152.051,181507,4
534,101,0ZyATfTcQN9uXNbdJEDlAP,Welcome to the Show,Cody Johnson,https://p.scdn.co/mp3-preview/65e402d8f9355f9ebadef77cc25fad8f34cd4a68?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.589,0.864,6,-3.834,1,0.0408,0.029,0.0,0.111,0.638,90.964,160520,4
535,102,6pMR5gZyVQQFIzh0NAvX41,4 X 4 Play,Blackjack Billy,https://p.scdn.co/mp3-preview/49dd05b1d0c7ff71446c2a1c787854c9e5c32417?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.731,0.84,7,-5.224,1,0.0282,0.047,0.0,0.0532,0.775,93.987,201711,4
536,103,3bDXhWsPiFTHtrsMg5faL2,What Makes You Country,Luke Bryan,https://p.scdn.co/mp3-preview/f439b1671fe469d000abb98b2a77f96ccbbaccf9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.515,0.948,0,-1.721,1,0.0438,0.0106,0.0,0.134,0.752,159.983,235266,4
537,104,0WyFpxYlBCgH1gMXd26OOr,Flatliner (feat. Dierks Bentley),Cole Swindell,https://p.scdn.co/mp3-preview/42f2cf75b47deb92600cec47d38e9e587433a321?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.555,0.896,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995,177067,4
538,105,7hvO2qCwJVZxiyoA7c9i5d,BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,https://p.scdn.co/mp3-preview/40f750ed30d88b0be8552a1924c987699ad348a4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.631,0.796,1,-5.35,1,0.0401,0.000245,0.0108,0.38,0.596,92.47,209120,4
539,106,4NJjWHBLbon4OjbCfVMWkh,Outlaws & Outsiders,Cory Marks,https://p.scdn.co/mp3-preview/b1fb478b066faad474b623dbc57eaed997748e55?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.5,0.866,9,-4.338,1,0.0443,0.0575,0.0,0.129,0.631,176.187,197235,4
540,107,3X0773BLlMv6RMq0wkZZAk,"Turn You Down (HARDY feat. Morgan Wallen, Zakk Wylde)",HIXTAPE,https://p.scdn.co/mp3-preview/98b747c68b7431482c702340aec08208fa6318e4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.615,0.874,11,-3.375,1,0.104,0.0131,0.0,0.33,0.604,107.97,154960,4
541,108,7M68YTelBnT9P1eO1idOOs,Blame It On Waylon,Josh Thompson,https://p.scdn.co/mp3-preview/21e4e8971bd20e867bcd787949466f8c99f3f775?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.653,0.826,2,-5.352,1,0.0315,0.0353,0.0,0.193,0.669,122.055,212648,4
542,109,0kUhkfPFkj5WNkGOKjoQxb,Black Motorcycle,Kassi Ashton,https://p.scdn.co/mp3-preview/3e9d9cee123c7eedefcb498a3d5de96a3f03b0a9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.553,0.644,4,-5.797,0,0.0577,0.0303,0.041,0.299,0.32,110.113,196773,4
543,110,7cokvE1fABqkJL8FgUiBcS,Martha Divine,Ashley McBryde,https://p.scdn.co/mp3-preview/b967e8c79d193b0537e9326efb2863a001cea862?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.587,0.939,9,-4.868,0,0.0745,0.0069,0.00365,0.0732,0.592,136.96,217707,4
544,111,6qjcR3YhnmZ8qT7BGOXLR6,Take It Outside,Brantley Gilbert,https://p.scdn.co/mp3-preview/99cf479433e5f924bef1a12fe363412caa8eda92?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.427,0.743,6,-5.908,1,0.0343,0.000112,0.0275,0.148,0.486,156.784,256640,4
545,112,6qoH2pKeEibNUG1pnJIjmZ,Move,Luke Bryan,https://p.scdn.co/mp3-preview/e1362124ecded3d2bdd9f9fcdcf51058fc758069?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.57,0.939,5,-0.716,0,0.0789,0.00719,1.08e-06,0.0462,0.801,103.983,227413,4
546,113,6tInq1Sn2eehdsQGA9Aafh,Midnight Train To Memphis,Chris Stapleton,https://p.scdn.co/mp3-preview/a10ffd063e2b2acce50861afa1e1920c7a07dfaa?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.28,0.93,9,-7.573,1,0.104,0.0014,0.011,0.371,0.623,177.258,222653,3
547,114,6v0yU80oIsWM4jv848JWgE,More Than One Year,Jacob Bryant,https://p.scdn.co/mp3-preview/f24c7979f0708a493b5e084b2dc578204b08f0e5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_rock,2.0,0.492,0.899,9,-4.366,1,0.0467,0.0126,5.37e-06,0.825,0.452,88.025,232476,4
548,0,5MwynWK9s4hlyKHqhkNn4A,Chasin' You,Morgan Wallen,https://p.scdn.co/mp3-preview/1832a712c7f38ae178f58258f96d920ea9cc0da9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,5.0,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,205453,4
549,1,5uU1uuyaUIBOiiUSQG7Wl3,You Proof,Morgan Wallen,https://p.scdn.co/mp3-preview/0fe61373d80c298a3690b79ea6edcf05f5b0dc24?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,5.0,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,157478,4
550,2,03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,https://p.scdn.co/mp3-preview/f0182e563eeaadb1243b430c4d482fa98c862fb1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,5.0,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,226867,4
551,3,0xwPzLmBAYro8BUz7MrtAo,Make You Miss Me,Sam Hunt,https://p.scdn.co/mp3-preview/9c7c166f6d60cdc149dae95191116b49e4cb33ba?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,4.0,0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,225693,4
552,4,3wx2kQWPn9p5UppQbNhPAk,Leave The Night On,Sam Hunt,https://p.scdn.co/mp3-preview/afe8701b2e722a789e7eb6fab02fda0e9fcdbda4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,4.0,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,192160,4
553,6,7aftSOGSOpSoIlVAQVBb71,Break Up In A Small Town,Sam Hunt,https://p.scdn.co/mp3-preview/f90766d299137b3b49b6bde28e00190cdc304e33?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,4.0,0.579,0.776,8,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.044,229880,4
554,7,2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll,Florida Georgia Line,https://p.scdn.co/mp3-preview/cc684885943faaf0108a356177d2584bcc96c2c9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,4.0,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,4
555,8,5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,Thomas Rhett,https://p.scdn.co/mp3-preview/b59082c9675f463ac75e2d9fbaefc06a9c35d3a7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,4.0,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427,4
556,9,6DEaND0SHv3sC11xobZLiy,Take Your Time,Sam Hunt,https://p.scdn.co/mp3-preview/8a7b65e7db8867625e246798f7130034255910bd?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,4.0,0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031,243707,4
557,10,43CFDpciGFDm226POTLEXU,Love Someone,Brett Eldredge,https://p.scdn.co/mp3-preview/6123c1f280fec0b5e0b3a5c2416511d263751600?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,4.0,0.423,0.813,9,-5.011,1,0.0507,0.218,1.62e-06,0.0732,0.421,173.995,211720,4
558,11,3dCZm5HrG0jIXAHfNkg2H0,Take It From Me,Jordan Davis,https://p.scdn.co/mp3-preview/226fed8cd8e851eb711a1589ab5a9e5304268bfa?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,4.0,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,174255,4
559,12,33471tzU1VghDg9zNgGRpz,Hotel Key,Old Dominion,https://p.scdn.co/mp3-preview/c3005eccd582138f24fb1872c18e1deac1e7b26d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,4.0,0.758,0.867,11,-5.087,1,0.0475,0.152,0.0,0.308,0.964,102.018,166573,4
560,13,5ZManJDV3CexO66nRCkdiV,Break Up with Him,Old Dominion,https://p.scdn.co/mp3-preview/01b4a760eff14a1ec7f05c22a97608f484a4f77d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,4.0,0.617,0.632,8,-5.381,1,0.0371,0.0675,0.0,0.108,0.564,151.988,207733,4
561,14,3hLuHKzG1cmlRpq53ZVWd8,The Good Ones,Gabby Barrett,https://p.scdn.co/mp3-preview/2cdfe8f2b717bd54aa40dd8b8066b66c4770b9c7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,215141,4
562,15,2A69wys3S9uiPSmn6UZWJn,Written in the Sand,Old Dominion,https://p.scdn.co/mp3-preview/38093f1097a2a72e1e0e0fbe3bc6fbdae74af8c8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.725,0.438,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.76,83.984,184080,4
563,16,63w0QA1wiV7QhF9jeiHETF,Angel Eyes,Love and Theft,https://p.scdn.co/mp3-preview/5573256e2769ab79a5e98aad37f7f1eddd81f2e4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.656,0.696,8,-5.917,1,0.0261,0.0134,0.0,0.0753,0.966,108.015,186627,4
564,17,3HGnIIdHYIbkowzLk8UHbE,Wishful Drinking (with Sam Hunt),Ingrid Andress,https://p.scdn.co/mp3-preview/8b34e11ab72edd8fddbe88eb9e736b7b5d110328?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.678,0.528,10,-7.317,1,0.0551,0.289,0.0,0.0734,0.614,79.018,194545,4
565,18,0uSGTaHms9ceAxb7L6VLrU,All To Myself,Dan + Shay,https://p.scdn.co/mp3-preview/84788b8189d439c7290ec568a31806249187403f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.651,0.782,1,-4.622,1,0.0303,0.23,0.0,0.139,0.619,94.94,169612,4
566,19,3I7krC8kr0gFR7P6vInR1I,Do I Make You Wanna,Billy Currington,https://p.scdn.co/mp3-preview/b30d277375f06e6a1558d09c47662237ca35528a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.553,0.747,9,-5.432,1,0.0279,0.106,0.0,0.154,0.521,90.012,234307,4
567,20,3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,https://p.scdn.co/mp3-preview/f4ebacf5c0b0e0b93dd4b1dcbbd8f14ce9a146df?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,178520,3
568,22,0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line,https://p.scdn.co/mp3-preview/4b0c5fb66a2997be9ec72d07c6c2b6a0ed667c27?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960,4
569,23,7LJOfS8evyKfP8Fl5rdZXw,Cop Car,Sam Hunt,https://p.scdn.co/mp3-preview/93f3537faf307da6226bca412aa6d8bf38371d16?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.606,0.599,0,-6.501,1,0.034,0.159,0.0,0.0664,0.178,76.97,253880,4
570,25,3Qe097eJNp9MfpT2PieEw0,Don't Ya,Brett Eldredge,https://p.scdn.co/mp3-preview/b0e8914179951afbc6a0bd8bb1036f00bd63996e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.537,0.693,9,-5.256,1,0.0847,0.0566,0.0,0.146,0.581,176.004,181210,4
571,26,3un2KQUaQ2brEpd8dK93wI,Beat of the Music,Brett Eldredge,https://p.scdn.co/mp3-preview/e520bb6be4f0e6cb1a50c59cd75a804d2d9c9550?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.629,0.808,9,-4.125,1,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,179293,4
572,27,200x8ONbPfFzByUr3fVz46,She Had Me At Heads Carolina,Cole Swindell,https://p.scdn.co/mp3-preview/a436751933b957660b57875bf890b9ffa45d1b66?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,206107,4
573,28,3kgCJPXDlnL5bl1HFesHUi,Every Little Thing,Russell Dickerson,https://p.scdn.co/mp3-preview/ee4e487192ffbbba587c93cca1138b2237aa3d7b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.637,0.853,1,-4.664,1,0.109,0.216,0.0,0.0357,0.861,93.87,190640,4
574,29,4LiMQ6G9n84rDUBs9wtwz6,Singles You Up,Jordan Davis,https://p.scdn.co/mp3-preview/8205ca15afbc741974cb59b4a63e18df1454e25b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,4
575,30,69AIpwGNLxr4qS1X5ynx60,Buy Dirt,Jordan Davis,https://p.scdn.co/mp3-preview/2b2c1047a915ac6155ad53712ced34d42dd5e3ad?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,167480,4
576,31,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,https://p.scdn.co/mp3-preview/63f7cbea24dfbb5b7c688ee0b902745afe9a2875?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,165387,4
577,32,0BCy325UZyR9z0t0uxwn2N,H.O.L.Y.,Florida Georgia Line,https://p.scdn.co/mp3-preview/e29e0a59f320ae689cd6dd464d8ef055ffd1ddf6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,194187,4
578,33,5S5rw0WLVCAux5B5bWCehK,I Like The Sound Of That,Rascal Flatts,https://p.scdn.co/mp3-preview/67bfcd70237c3f29ecd1b1f0af297404bbe7f1f6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.611,0.8,0,-5.61,1,0.0377,0.257,0.0,0.194,0.527,89.974,209280,4
579,34,698eQRku24PIYPQPHItKlA,She Got the Best of Me,Luke Combs,https://p.scdn.co/mp3-preview/74e9dc7d6494b8389f9defe15caa437b3b5584df?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,183160,4
580,35,7yNJCsUH3tXlpQiHSsAc5l,"Big, Big Plans",Chris Lane,https://p.scdn.co/mp3-preview/72a4b1de69a61ecbaaf64e091ee5601b1fd6d895?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.574,0.58,7,-6.091,1,0.0278,0.076,0.0,0.12,0.4,149.974,187307,4
581,36,0Al3wN3keprGTSgG8NBwjr,I Hope You’re Happy Now,Carly Pearce,https://p.scdn.co/mp3-preview/4f88cc022cb6ccd08dfcd3447704af31d4bb8754?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689,4
582,37,3vCUelLOtiuNF78p9LNWZF,Soul,Lee Brice,https://p.scdn.co/mp3-preview/f225ce2341a064558a844549d38026b5b0e28d02?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.789,0.642,11,-8.304,1,0.0352,0.357,0.0,0.0985,0.755,121.003,167680,4
