,class,song_title,artist,id,mfcc0,mfcc1,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc2,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc3,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9
525,country_pop,Tequila,Dan + Shay,42fw0rxRO2xbesF6mJfd4Y,-19.612885,114.039314,-9.73352,6.1947093,-5.4369407,10.499368,-4.9143887,3.1543093,-8.820175,4.1742826,-8.169123,4.0706153,-9.924732,-7.9941072,0.103222355,-11.633106,-0.93262136,-5.712498,6.870669,-0.73782057,0.025849298,-3.7083566,1.3171474,28.24665,-8.590264,-9.130134,-6.994363,-3.0437298,-1.055019,1.2264954,-1.3440887,-1.0175413,-2.151163,-3.8505063,-4.691445,18.599709,-14.341624,15.837854,-13.635303,13.915755
526,country_pop,Love Ain't,Eli Young Band,6uVzeU47Qzg0rrMneP5BNg,3.1970887,88.872025,-10.931176,13.504281,-6.059048,6.815853,-9.140338,6.754949,-9.843814,5.9663024,-8.516774,4.0162125,-23.80829,-9.873747,1.9036814,-10.72876,-0.08770667,-7.0269938,2.4300642,-4.151429,3.5455217,0.78113467,3.3366578,42.917885,-4.015191,-5.600198,-7.0022745,0.21331891,-0.7561414,0.1148812,-5.1722074,-1.7024024,-1.7656193,1.4577794,-10.407408,21.078732,-9.150389,15.43439,-9.475023,10.64802
527,country_pop,Truth About You,Mitchell Tenpenny,4Qum1kECNQrpREev5fvAQ4,13.327883,95.133934,-9.722691,15.760398,-7.060358,10.779511,-6.318946,9.8795395,-8.981255,8.309392,-6.618172,2.0848684,-5.2333517,-7.446638,5.895527,-4.1601844,3.4088478,-4.902297,3.8100457,-2.838279,-0.45793432,-4.557343,2.9949336,38.416183,-0.0052604084,1.513273,-7.769394,-5.287565,-6.1122327,-0.8584501,-1.2222807,2.5612288,-0.8088358,2.8346317,-13.084943,16.66135,-9.914435,18.454403,-8.10101,10.750385
528,country_pop,Beautiful Crazy,Luke Combs,2rxQMGVafnNaRaXlRMWPde,-79.52762,110.75453,-13.170219,7.5518665,-6.2213745,5.8480196,-9.358096,5.9888043,-10.799532,0.050303172,-6.3817725,1.978687,-16.351515,-7.378134,0.34923354,-4.377598,0.59108317,-3.4735243,4.578022,-3.3042324,8.553797,4.8866267,0.78412074,42.548035,-7.36227,-6.4676948,-4.654722,0.3262194,-1.0420308,1.4965613,-3.482228,-3.1940434,-2.330391,0.7710299,2.071938,5.7203016,-9.345775,11.600213,-15.939553,3.0547504
529,country_pop,Hotel Key,Old Dominion,33471tzU1VghDg9zNgGRpz,-19.64634,98.65974,-17.289309,11.373758,-5.9827027,13.068364,-8.798065,13.116603,-8.416378,3.533185,-10.138181,2.0253425,-22.832022,-2.4236608,3.4660056,-7.362373,-1.0104942,-5.2520742,0.19266103,-5.453563,4.1483016,-0.17902641,0.6623702,28.622658,-10.368194,-7.0492935,-3.0679734,-2.3220713,-3.0083492,-1.2716397,-2.8645504,-5.42513,-3.6979012,0.026679922,-5.657734,18.80598,-13.345898,11.828187,-13.488331,8.521191
530,country_pop,Do I Make You Wanna,Billy Currington,3I7krC8kr0gFR7P6vInR1I,11.219711,86.444084,-11.6875725,10.010455,-9.281325,7.1939197,-10.932478,9.5826235,-9.936598,7.1469245,-8.0338745,1.7383746,-11.389407,-10.560465,7.342041,-5.1873097,1.3518465,-7.5518765,0.06915362,-3.493551,3.5248034,-4.885025,-0.5694343,41.592834,1.531094,4.9646096,-2.356779,-3.032144,-7.3932095,-4.143206,-6.075433,-0.48418933,-3.6462343,-0.76469934,-11.766996,20.701788,-15.755625,14.832739,-10.646415,16.533472
531,country_pop,Wasted On You,Morgan Wallen,3cBsEDNhFI9E82vPj3kvi3,-41.043472,133.8619,-10.330538,6.5178146,-7.0467935,5.1275554,-7.093064,2.158404,-11.292286,5.529247,-7.682812,7.481529,-14.499408,-7.3867073,2.043019,-4.3342876,1.7999132,-2.180296,2.3813527,-0.62635016,2.051632,-1.0672249,3.3889863,19.220255,-3.9325538,-1.725863,-4.6118226,-1.3912146,-1.5668416,2.2060766,-2.7369301,-2.652564,-4.01555,-1.3362802,2.9323108,12.179131,-13.175379,11.960921,-4.7631197,7.7680726
532,country_pop,She Got the Best of Me,Luke Combs,698eQRku24PIYPQPHItKlA,0.6744827,103.45553,-10.750898,10.896413,-7.6451874,10.469599,-7.5709896,10.148595,-9.562178,3.4746397,-7.0232544,3.745891,-23.867804,-7.4424524,5.2316184,-5.764327,2.9448266,-1.4023865,6.375018,-6.863727,3.6378708,-0.6214746,5.026985,33.921577,-2.5896714,-4.627094,-8.408276,-1.9125606,-0.09586639,2.3925002,-2.3476822,-0.68167925,-2.7820702,-1.8670319,-13.256047,16.894184,-15.421615,13.824639,-10.340094,10.387732
533,country_pop,Leave The Night On,Sam Hunt,3wx2kQWPn9p5UppQbNhPAk,9.803908,91.99497,-14.393444,11.14199,-12.182343,9.018138,-10.872199,6.838626,-11.677999,5.498168,-12.365823,-1.0426502,-11.1950445,-10.953974,3.800603,-6.473115,-0.12587388,-6.258023,-0.3574887,-5.9619627,0.0116451485,-4.711153,2.1183395,38.342766,-0.38535386,5.6094494,-1.7948115,-3.1219256,-6.465261,-3.598131,-5.728006,-1.0733556,-3.8999276,-0.7270022,-3.7419937,19.4678,-13.559124,15.811992,-14.190001,8.747706
534,country_pop,Rock and A Hard Place,Bailey Zimmerman,4686eQ81DEswHa90bcdlC9,-4.4999566,115.72739,-12.477533,11.021966,-9.699391,10.860586,-7.231746,7.789011,-8.08876,10.373065,-7.7989383,1.715725,-13.99327,-6.866331,3.22262,-6.7222466,3.7542105,-6.1525273,3.10842,-3.8522265,-1.2958704,-6.4996614,1.9103359,21.15223,-0.98815805,2.3827538,0.2675652,0.8348843,-4.0541577,-1.9008354,-3.2845235,2.4822738,-2.4713585,-2.6623974,-3.2531595,20.56993,-16.500853,13.704708,-12.591524,13.121649
535,country_pop,Take Your Time,Sam Hunt,6DEaND0SHv3sC11xobZLiy,-25.18945,102.74214,-5.604296,10.152184,-8.105675,8.2316475,-6.4572744,9.574185,-10.077567,6.4203844,-8.070927,3.7919934,-5.2605114,-5.4373994,5.2484303,-6.6957116,-1.7035433,-4.42989,0.8969339,-1.2411947,7.218589,4.5780697,1.2543814,29.73668,-2.885106,-0.94424087,0.27981496,2.7914171,-0.7348579,-0.044385787,-2.9101598,-3.0824912,-3.7058392,0.33258626,-10.6163225,13.06631,-12.709377,16.18499,-6.8705707,15.040977
536,country_pop,Round Here,Florida Georgia Line,5T6DM9qjjngWnukcw0svkX,33.011917,83.006546,-8.096284,15.747466,-8.031536,9.37412,-10.160297,6.1237965,-12.294757,8.680596,-6.552618,2.7742198,-21.695911,-9.644671,5.3312535,-7.0395846,3.737009,-4.6638703,4.5827627,-4.793305,3.0706239,-7.5755606,-1.7319009,39.337032,-3.095597,2.790135,-4.1558375,-0.21980664,-3.3012793,0.91770476,-2.5589042,2.1773262,-3.0305421,0.7159245,-13.284573,22.59917,-12.178497,17.48159,-10.350526,14.775465
537,country_pop,Almost Maybes,Jordan Davis,14JFKtBSqefxfMiKhq6JT8,11.3565855,88.68055,-6.671757,12.297776,-7.91406,10.488349,-8.191592,8.183739,-10.09455,9.390204,-6.4522786,9.085411,-2.5623605,-3.7010956,9.258716,-5.4110126,7.0839806,-6.1317477,5.3801217,-0.38833612,3.8534987,3.5742188,5.8238053,37.30281,-3.21233,-2.407368,-7.233441,-1.104992,-1.2322682,-0.4138195,-4.300677,0.76467186,-2.2007558,-1.273731,-3.9164548,20.186094,-16.13541,22.565557,-10.915512,10.143192
538,country_pop,One Of Them Girls,Lee Brice,14GwnOeC9qYEKEA6uOZepa,-3.9267118,95.35096,-8.970737,15.862075,-9.039016,9.434102,-8.634148,10.672394,-10.75683,4.8393764,-8.449158,5.012619,-1.6415269,-7.2844214,5.2853746,-6.784933,1.7824122,-9.110252,3.2520604,-5.8400264,5.048592,-2.0901246,-0.5745238,33.620518,-5.8551674,1.0106434,-0.2937763,0.4155376,-5.126208,-2.1146123,-3.8899114,-1.1659598,-3.49934,0.26279545,-3.0624886,15.83493,-10.714591,17.103975,-14.974348,9.936398
539,country_pop,23,Sam Hunt,4PuAqZlL1tkidkuxfDlLbF,-4.225348,100.33361,-6.5994954,12.606148,-3.3831198,12.972674,-7.079366,9.727705,-9.694268,9.182614,-7.5443997,5.6843257,-7.8070245,-6.808957,7.4835677,-4.186317,3.5300882,-4.8411093,0.7331562,-7.806713,-0.37976924,-2.025288,1.7934941,26.795067,-6.899455,-2.7305608,-5.3552365,-0.13642992,-1.2875164,1.2663845,-3.561697,-1.0220462,-3.6644862,-0.8531649,-2.9318724,19.631252,-12.259461,20.337399,-9.452344,16.359253
540,country_pop,Love Me Like You Mean It,Kelsea Ballerini,0knbW9EwgSLfNFMWys1mQm,-6.282179,88.49561,-11.82115,16.942678,-10.76473,9.749876,-8.226108,9.963221,-3.5335584,7.8463683,-4.898777,8.087787,-8.065265,-5.657198,7.320518,-3.2731597,1.5869114,-9.006898,0.3945434,-7.324225,2.3869848,-2.4592826,0.5413112,29.413942,-4.1009073,1.8799357,-1.3430705,-0.589375,-4.775884,-2.7589946,-5.51114,-3.1031182,-3.4141877,1.3756601,-10.612945,20.98726,-8.804447,13.558509,-6.8257213,20.010658
541,country_pop,One Of Them Girls,Lee Brice,6uyiyatWPCqC59Mm4rO8xL,-4.0126085,95.44527,-8.923258,15.863133,-9.124018,9.512109,-8.725008,10.62635,-10.736214,4.752384,-8.396675,5.041472,-1.706833,-7.181101,5.2733197,-6.819723,1.6744379,-8.985958,3.3044822,-5.905878,4.972128,-2.12204,-0.5385149,33.55776,-5.893523,0.98818064,-0.25792047,0.37924194,-5.1130915,-2.1685722,-3.8747644,-1.0955656,-3.5130384,0.29231447,-3.0141933,15.897401,-10.839733,17.15237,-15.090908,10.014458
542,country_pop,Last Night Lonely,Jon Pardi,3SeeaIXnrCfT88vHVCRWHl,13.817794,76.62263,-10.099578,15.489212,-8.794349,10.029263,-5.454972,8.036497,-11.459492,5.382637,-9.623617,0.28464082,-12.777202,-7.651007,3.418708,-8.200102,1.5314196,-7.0512514,1.2330227,-5.9621205,2.515841,-1.3764706,5.1460876,42.60415,-6.682188,-4.9913707,-6.8101788,0.6819475,-3.1861632,-0.42669693,-1.290226,0.5690813,-0.995475,-0.6361951,-8.762803,20.32635,-11.921866,18.306475,-6.877455,15.087619
543,country_pop,Best Shot,Jimmie Allen,3VamXAvVMczcS2PTYtPfBQ,-75.40291,128.47151,-6.1246758,2.3553596,-5.0179067,7.482477,-6.1849,8.110969,-9.9959135,11.596956,-9.303794,7.2919393,-5.986615,-2.8947904,5.4154906,-8.95435,3.2936811,-6.1146092,0.14285883,-0.18474269,3.3032076,-3.169808,-1.516826,27.767578,-2.6762128,-1.0654179,0.90486795,0.023882037,-3.2946365,-2.617991,-6.429264,-2.8334856,-3.9351258,0.92350924,3.459202,11.205474,-11.3057785,11.2523775,-8.35203,10.480685
544,country_pop,I Don't Know About You,Chris Lane,3yOs8FffuG6hPbzQG9lIqV,-4.633129,116.00854,-14.421361,9.460604,-7.200998,6.995431,-11.459207,6.57592,-7.971885,5.9511147,-6.7238975,4.0880704,-0.5808692,-8.410763,0.32550317,-3.727143,6.6087666,0.73348963,4.7610183,-4.2831874,0.31643215,-9.380613,-6.473226,34.782658,-3.4565809,6.0370703,2.5498803,1.4410033,-3.3639627,0.058709763,-2.2978811,-2.5352936,-3.7829416,-0.26445752,-1.602966,19.005655,-16.791224,13.632084,-12.777969,11.347093
545,country_pop,Don't Ya,Brett Eldredge,3Qe097eJNp9MfpT2PieEw0,-16.540522,79.03932,-15.396802,10.771686,-11.677299,10.050136,-8.215512,12.246331,-6.3774543,8.163686,-4.784236,3.6074657,-2.765138,-7.5941205,4.2485833,-2.012972,1.2204924,-8.480963,2.153217,-5.8052173,5.596693,-3.9628778,-0.2388091,42.30822,-5.348812,1.0102552,-1.3538954,0.8776301,-3.9341016,-2.007525,-4.588657,-3.94991,-4.6250687,1.1503582,-5.7142153,30.24754,-11.587589,12.098418,-2.4302835,14.723884
546,country_pop,Nobody,Dylan Scott,5TWAIHYaOnYg4txfmCgon5,-27.717897,120.12649,-7.946336,6.1826143,-11.574886,6.2491384,-10.669832,6.200554,-5.828976,3.9174,-4.620967,7.1849937,-11.706818,-10.615566,3.8081346,-7.281227,3.4486725,-3.6359138,5.9314713,-4.083494,-1.4563797,-2.3481548,-2.4858263,28.288025,-7.1212525,-2.3417983,-0.65719914,3.0766451,1.8381041,0.64266354,0.16116644,-1.1227365,-3.885831,-2.8393807,-2.9734201,13.108754,-11.999686,9.6888,-15.654406,6.4454703
547,country_pop,Make Me Want To,Jimmie Allen,0AYbVoeF03NYhM0fvKjAuU,19.963789,91.18628,-6.547602,15.303866,-7.4082303,8.300571,-10.353227,9.64195,-9.055675,7.6347575,-4.704529,6.460248,-19.894476,-9.082124,5.5843263,-5.373897,7.053679,-2.8914747,2.7585015,-5.3151703,0.11421759,-4.92876,2.5670688,34.95235,-0.16050158,1.2315054,-6.1044893,-1.1469543,-1.186628,0.6909985,-3.726313,-0.403425,-1.7222642,-1.0585512,-3.1024647,20.780628,-15.208658,22.397852,-9.734646,14.015573
548,country_pop,Whiskey On You,Nate Smith,6Tm4Io4ct4w14nB1EUzsY3,-3.542745,82.9183,-6.375235,12.725178,-9.039783,10.618758,-8.764388,11.0174265,-6.4644675,5.1770377,-6.4566803,3.9308176,-19.588594,-8.500845,3.404579,-2.7632346,2.902089,-4.2104263,-0.33958524,-6.0657434,0.42158845,-5.046201,-4.191268,50.06432,-9.426233,0.7709062,3.6808243,6.6549172,-2.7994843,-5.4560757,-12.01649,-5.868886,-2.7172868,-2.0916548,-9.410012,21.016459,-8.805206,22.24071,-4.0220423,10.64289
549,country_pop,She Likes It (feat. Jake Scott),Russell Dickerson,6VVqPBFZIbcmv14zNfOc13,-125.92877,136.5293,2.027066,12.856852,-1.5746564,8.062371,-0.40853107,12.084051,-5.984506,9.73576,-0.83987135,3.1159887,8.047639,-0.1657783,5.3742456,-2.092513,1.5604031,1.5737526,2.76758,2.4962695,3.4989614,1.9127048,0.8343225,31.136595,0.039640043,2.9735901,3.293995,3.3618493,3.5579739,1.8717544,0.3341252,-0.33736932,2.4796343,2.3826277,16.207712,19.353489,1.3397894,8.432326,4.332936,11.569294
550,country_pop,Dancin’ In The Country,Tyler Hubbard,6Z1bV93BP95h4YjIavrQPf,2.937828,92.17949,-7.1592574,15.014013,-9.624288,7.8560205,-6.8988895,8.437461,-8.11673,3.1350815,-3.5279007,-0.95748365,-15.814042,-8.599375,2.7292898,-4.5379257,3.3944821,-5.253006,-0.53696793,-5.8997927,-2.4810023,-2.8565326,1.5149193,47.31397,-2.255634,-1.8070544,-2.7961488,2.7272677,1.0161533,2.6780875,-0.9832348,-0.6211212,-5.0977454,-3.3219123,-8.5631,29.542467,-12.673636,18.301514,-7.743028,11.379674
551,country_pop,Small Town Boy,Dustin Lynch,2YMhrXQYKkm4kXLcXKKd5z,-10.16277,81.60892,-12.905275,12.355096,-5.361696,9.6907625,-11.168404,8.349267,-9.892485,6.2170005,-7.6081405,2.8105304,-10.633969,-9.223524,5.4851766,-8.846791,0.9259934,-8.414052,0.7559627,-6.092223,3.1090674,-4.463951,0.8599593,39.124413,-0.7506375,2.8432276,-2.4697976,-1.1394693,-6.0511136,-1.95437,-3.7457955,-1.8999734,-0.8163934,1.2585088,-4.1938667,20.395094,-9.344289,19.730282,-11.727278,11.945069
552,country_pop,Marry Me,Thomas Rhett,0OWZFobGSIW9GrSlQ9C5pc,-38.337414,104.41872,-7.6930594,10.52925,-6.187508,5.5169706,-7.9665136,7.6712174,-9.658781,5.833727,-5.462366,0.829837,-9.401372,-7.0373726,4.611132,-3.6523879,3.9913492,-5.7542605,-1.8978753,-6.3169904,-0.9501713,-2.9552782,3.360883,42.21556,-1.7480072,-2.3915632,-3.595422,-0.6170367,-1.8528885,0.2694292,-3.180352,-1.0114357,-4.1512957,-2.3736784,1.6197157,20.608183,-8.026258,19.396423,-7.5309234,16.334156
553,country_pop,House Party,Sam Hunt,1TwLKNsCnhi1HxbIi4bAW0,-12.611987,78.719536,-5.1502223,12.904578,-9.2986555,7.753732,-8.832588,8.104252,-10.249994,7.602267,-7.496254,4.159652,-17.306164,-6.502142,7.7317343,-2.4883447,5.63705,-7.1630306,1.1779039,-7.7555623,5.7715764,1.6371905,6.0573506,25.2605,-0.73563594,2.3373337,-0.7291783,2.0037627,0.41629773,0.99822736,-2.1130874,-1.3262172,-2.9933655,-2.614087,-11.027664,18.066578,-14.460477,15.79484,-13.849779,12.295611
554,country_pop,Heaven,Kane Brown,1HXy5I3HTWq8OvxCn0z7G7,-22.412111,105.03004,-9.054659,12.263865,-8.253394,10.1169815,-5.1778255,9.412616,-8.7883835,7.4978995,-8.005293,2.856413,2.3338306,-10.890065,6.3415446,-5.683748,4.228375,-4.529655,4.4483438,-3.6872792,6.7123246,-4.872,1.1125628,43.74887,0.8144454,3.958877,-1.4471498,-0.32197896,-4.164005,-0.9525332,-2.672723,0.22184685,0.42436156,-1.3223335,-3.525516,20.126156,-11.902028,13.816851,-9.870289,14.865655
555,country_pop,Home Sweet,Russell Dickerson,7xMFk2Vj2hALyMdzHFopJl,18.698727,102.09548,-6.3342524,16.657253,-5.444676,14.004408,-9.969619,9.40592,-10.098046,4.271167,-6.1002207,5.6776276,-24.549755,-6.176616,7.2693233,-3.5182354,2.67481,-5.5149355,3.2937813,-6.1411786,5.657272,3.0458274,4.2236395,32.12567,-4.797123,-5.430625,-8.493047,1.3353113,0.76789623,-1.2978026,-3.481168,-0.0015906461,-3.1893764,-0.17966703,-3.4475415,22.196793,-11.497575,17.09852,-4.720538,16.594097
556,country_pop,Dancin' In The Moonlight (feat. Lauren Alaina),Chris Lane,0pnKcAh5binHOP9HexWwnZ,8.39241,89.52048,-10.26891,14.511695,-12.708103,6.1732464,-10.799084,9.274703,-11.62905,6.976378,-6.669538,3.8039956,-18.614101,-7.3538756,2.7070777,-9.226116,0.5502771,-8.434415,2.203736,-6.9312263,4.777875,-0.86902064,0.55286163,40.07459,-6.2428136,-3.8109536,-6.627355,1.034994,-2.4441204,-0.7725796,-3.3264492,-0.43910444,-3.249978,-0.07228742,-3.5280986,16.631397,-9.38132,16.997307,-6.297936,13.161727
557,country_pop,Famous Friends,Chris Young,4iXDn9pu5Q9sxv45vE8Lak,23.564169,105.34573,-13.916395,12.115827,-8.524157,7.76395,-9.572181,7.954741,-9.117514,6.364858,-3.7456133,3.2528496,-21.754461,-8.127986,5.100764,-7.494559,1.6531029,-3.2446496,2.6223116,-4.450595,-0.089655496,-5.6849475,4.0193686,30.978014,-0.5271177,2.6319184,-7.019356,-2.6378,-2.2902756,3.9299586,1.593481,3.617073,-0.024857087,-4.6453424,-10.298866,11.512961,-14.209145,15.764729,-8.794589,15.458746
558,country_pop,Eyes On You,Chase Rice,5AnSllIrgGsCZzZJkVnApx,-19.700428,114.57982,-6.9866333,6.321044,-8.175074,8.567742,-6.882371,6.762266,-8.78913,5.6574774,-4.9102592,3.2635562,-7.5060554,-8.631817,2.9531493,-6.62605,1.4272077,-6.409814,1.9854132,-4.766523,1.3881123,-2.2264082,0.3734207,34.90845,1.783767,4.1779203,0.16367634,-1.0886989,-4.7265453,-4.738539,-3.3536208,-0.6714127,-0.8214746,-1.1732594,2.2941964,21.799524,-7.7597685,18.135149,-12.977224,15.641916
559,country_pop,Hard To Love,Lee Brice,6E9V9TRlVOLjenGjHemzEH,-25.232153,98.23703,-5.970314,9.1712885,-9.051071,3.739864,-2.2194192,10.763735,-7.560125,4.3268085,-9.218555,-0.20922464,-18.581936,-10.114076,6.964753,-7.2732205,0.9633663,-12.140965,-1.0143197,-4.4482565,3.5147293,-9.797082,-1.6151168,42.73141,-0.58650535,7.937323,0.26868063,-2.8670752,-9.892282,-4.939017,-5.7815475,-2.8604813,-3.1017182,-2.8160872,4.0375376,21.132357,-5.751788,17.554222,-12.343564,12.076157
560,country_pop,Gold,Dierks Bentley,4iy69rTUn8cAY8Q8q9vfOw,3.414944,93.08572,-11.1660795,11.626129,-10.897193,7.926649,-9.808232,4.0496097,-10.791978,6.5189,-6.4751544,4.405355,-19.226244,-8.232504,3.860262,-7.1931114,3.0469737,-2.0200207,3.7986233,-2.6202698,0.5910795,-8.953589,-2.8981528,31.990885,-1.3493469,2.7992423,-0.68058765,-0.29875335,-3.846362,-1.5476986,-0.85382676,-0.96439797,-1.844597,0.5316358,-10.70157,18.210701,-11.669393,15.970799,-12.960028,14.98455
561,country_pop,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,7iDa6hUg2VgEL1o1HjmfBn,-22.951416,77.61677,-13.143748,14.118971,-9.872411,12.986295,-2.4531136,9.45516,-2.0369654,7.8623085,-2.9601982,8.202776,-6.689037,-0.06618131,7.305185,-1.3018391,7.149972,0.27401677,8.561244,-0.62650853,2.0036738,1.1114272,8.210493,45.65215,3.8517964,3.2468145,-3.7804601,0.38518327,0.18165341,5.780843,0.14581536,1.2762331,-2.4576862,0.28222647,-1.0205368,20.594986,-13.117688,15.708924,-4.3063254,6.305415
562,country_pop,Single Saturday Night,Cole Swindell,1irAliF0T8sLIOPJp6n7rU,-5.890075,92.55128,-6.1397314,8.125763,-5.1586394,9.77299,-7.5594115,8.5276,-9.612963,8.235346,-3.2773688,-0.44617525,-5.9487114,-9.268183,3.2056873,-7.180869,6.7579484,0.40911883,-1.1403816,-4.093967,2.5452867,-3.0089145,5.1692834,31.447525,0.95466846,2.6976984,1.2037873,2.6467693,1.1192107,3.9603543,-1.4947804,0.50601226,-3.1424043,0.022899717,-1.3710003,18.45208,-6.328298,14.968339,-13.7407,16.341904
563,country_pop,One Mississippi,Kane Brown,4FdPnT2cFrpWCmWZd7GXc3,15.736712,85.13898,-6.351201,15.333803,-4.3206997,12.293794,-6.1264224,10.285559,-9.329308,11.341823,-5.4919186,5.1912622,-13.293757,-7.3447514,2.4378266,-8.464263,6.9606156,-4.3779945,2.2360651,-5.3076754,4.3584223,-1.8001429,1.6676012,39.521084,-5.8734794,-0.42949584,-3.4456608,1.296304,-1.2989951,0.6191145,-4.4892073,0.26897806,-3.9863424,-0.7472965,-5.266566,23.55842,-8.516509,21.793365,-8.31979,17.840227
564,country_pop,Even If It Breaks Your Heart,Eli Young Band,0Nu9WA8kEbBWEsay2s8Q0U,26.193329,98.12633,-6.8919086,14.3618555,-7.560639,13.452812,-7.339072,11.13344,-7.2406287,6.0998163,-7.204724,5.5045724,-33.652973,-6.7022777,4.0740323,-4.270554,2.1819384,-4.65127,5.654172,-3.2198365,2.3176928,-4.8877854,-0.6743734,30.243914,-5.0317025,1.5950315,-2.2577438,3.0781562,-1.8696735,0.2308608,-4.3378305,-0.08625331,-1.9090359,-1.9937696,2.6411877,29.14944,-3.8134863,22.22281,-3.1543946,17.353825
565,country_pop,My Girl,Dylan Scott,3izNaTiYdotdPL0Bs76JqO,-47.213448,104.86698,-4.408683,9.706865,-1.2600205,12.70582,-1.0497502,13.640052,-1.2007195,6.157792,-5.3231583,4.754334,-16.494946,-9.568256,3.6175408,-1.9365176,6.030411,-2.8267934,3.025314,-2.3066847,2.4864445,-1.3351929,-5.7416234,44.70434,-5.939143,1.1322418,3.2219296,5.5712047,0.7382188,-1.7987767,-4.9798436,0.45442376,-0.051611178,-1.6201707,0.24622886,26.766771,-7.4438524,17.46046,-8.378251,14.0624275
566,country_pop,Every Little Thing,Russell Dickerson,3kgCJPXDlnL5bl1HFesHUi,-12.097837,95.98934,-10.14469,11.182962,-8.790686,7.2665806,-9.605431,5.8097353,-11.77196,4.0863376,-5.115051,2.8416734,-24.618088,-7.384854,5.975176,-1.8161957,3.9382083,-0.45415413,3.294692,-2.6738937,-0.49507326,-3.1235242,-1.285453,32.975258,-2.3706942,1.4213159,-1.5081763,1.4937983,-1.5819188,0.1201123,0.09192894,1.0485017,-0.5379753,-1.7363721,-11.536453,17.430588,-18.881327,9.691504,-11.150778,9.903363
567,country_pop,American Kids,Kenny Chesney,1dgWTMoHwTUnQhOQ8SR5fV,-36.079895,76.80861,-8.801089,13.850885,-8.359762,8.005954,-13.784676,6.295675,-12.740509,4.192025,-10.905186,-2.2191765,-1.0217491,-14.308718,2.7590578,-10.789348,2.8674037,-6.927414,0.36758947,-8.910696,4.926649,-2.2575102,1.652261,41.185074,-6.809101,-4.1191607,-6.0838923,0.7107563,1.8360664,5.3086677,-1.2642503,-2.710893,-4.1410193,-1.0396904,0.41559848,20.205544,-6.2808914,18.442389,-15.027014,16.329681
568,country_pop,Barefoot Blue Jean Night,Jake Owen,3ts6xK5GzfMAAriT9AIBmP,-7.477487,95.77153,-8.344809,15.518695,-6.157863,5.4915338,-6.6929317,7.071625,-14.771252,6.309116,-7.02151,2.5145812,-16.340237,-3.2322881,8.053673,-5.562322,0.32010275,-8.217837,-1.3640049,-1.963272,7.0337744,3.0627587,2.7812831,34.960976,-3.3975554,-1.5023879,-2.7263124,2.7699666,-3.263665,-3.0066118,-5.805452,-4.350837,-3.4124405,1.3343115,-12.168349,17.536665,-8.630121,14.735052,-18.886227,19.516132
569,country_pop,I Like The Sound Of That,Rascal Flatts,5S5rw0WLVCAux5B5bWCehK,-1.5676447,105.049,-9.278879,10.289194,-7.3271203,9.660557,-9.772613,9.642235,-9.39877,6.8026195,-5.900322,9.681186,-18.522566,-4.1017566,4.4894137,-4.197418,8.491749,-2.0485005,1.5874405,-2.2322347,5.9039693,-0.9354419,-3.8811927,34.55685,-7.818331,1.319191,-0.7529992,1.1265814,-3.8797612,1.0481557,-3.6335034,-0.87843746,-1.5035061,-0.3377411,-8.145591,17.961277,-6.817348,18.49371,-9.798549,15.906562
570,country_pop,Knockin' Boots,Luke Bryan,6ERR6e7h6wCqGoz1TjiUJb,-20.4499,98.83822,-5.262036,9.114736,-6.7694187,7.966514,-6.185302,12.441058,-5.310631,7.7963095,-5.7521453,4.1031814,-14.73574,-7.1580715,3.0911083,-0.9425522,5.065641,-4.7227077,6.544151,2.3384995,4.3246255,-1.6232041,2.6010456,45.487152,2.336876,7.237637,1.5093851,0.38313913,-3.2651057,-1.3908676,-1.4361684,1.4058822,-0.24078748,-1.7267586,-4.56234,12.632165,-11.162872,22.866718,-8.116944,13.882749
571,country_pop,Bucket List,Mitchell Tenpenny,7D1iGhQakEW8oFCfWBlRek,19.595282,102.936966,-6.222814,16.598066,-4.7264886,9.9054985,-6.199489,8.307983,-8.835688,4.3653793,-3.8887286,4.0180254,-15.719338,-8.938034,4.660105,-2.1491616,7.501373,-1.2032396,2.6053507,-6.410611,-1.0216706,-4.563453,0.4807536,38.342663,-0.12043597,0.41594964,-3.9176211,-0.99046737,-1.5358251,1.6525203,-2.1792564,-0.70328784,-2.5259306,-1.989314,-7.407559,21.757477,-11.75629,19.121855,-7.600124,12.083093
